;NU_INSCRICAO;NU_ANO;TP_ESCOLA;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO
2960;180008867897;2018;2;17001935.0;1707405.0;Esperantina;2.0;2.0;;;;;
2961;180008703073;2018;2;23252472.0;2302800.0;Canindé;2.0;2.0;;;;;
2962;180008137070;2018;2;53003047.0;5300108.0;Brasília;2.0;2.0;413.5;594.4;591.8;393.9;640.0
2963;180008291538;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;404.7;542.0;328.7;401.8;280.0
2964;180008343458;2018;2;33518211.0;3304706.0;Santo Antônio de Pádua;2.0;2.0;375.8;458.9;516.7;460.6;620.0
2965;180009046626;2018;2;23545518.0;2306108.0;Irauçuba;2.0;2.0;401.5;589.0;535.3;564.9;580.0
2966;180008910262;2018;2;53004981.0;5300108.0;Brasília;2.0;2.0;427.9;613.4;520.9;412.4;560.0
2967;180008466217;2018;2;23545500.0;2306108.0;Irauçuba;2.0;2.0;444.3;460.6;462.3;405.7;260.0
2968;180009027640;2018;1;26548747.0;2612208.0;Salgueiro;1.0;2.0;587.0;607.0;535.9;609.6;580.0
2969;180008346791;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;436.7;620.6;553.2;594.7;600.0
2970;180008140403;2018;2;35043394.0;3522307.0;Itapetininga;2.0;2.0;560.6;598.3;536.9;454.7;560.0
2971;180008913600;2018;2;24001902.0;2408003.0;Mossoró;2.0;2.0;385.7;440.9;400.5;385.6;400.0
2972;180008703105;2018;2;23252626.0;2304251.0;Cruz;2.0;2.0;589.5;676.7;575.9;572.2;940.0
2973;180008599191;2018;2;35926073.0;3513603.0;Cunha;2.0;2.0;506.0;628.6;555.8;444.0;560.0
2974;180009027649;2018;2;51009986.0;5102637.0;Campo Novo do Parecis;2.0;2.0;554.9;581.7;403.8;449.0;320.0
2975;180008794135;2018;2;27226328.0;2702306.0;Coruripe;2.0;2.0;405.2;499.3;490.4;403.9;520.0
2976;180008140410;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;528.4;627.1;541.6;430.6;520.0
2977;180008466231;2018;2;23545755.0;2305407.0;Icó;2.0;2.0;367.3;458.6;365.6;459.8;340.0
2978;180008543284;2018;2;41379667.0;4110102.0;Imbituva;2.0;2.0;;;;;
2979;180008849498;2018;2;27051676.0;2701407.0;Campo Alegre;2.0;2.0;577.3;628.3;565.4;695.5;780.0
2980;180008951468;2018;2;42020719.0;4209102.0;Joinville;2.0;2.0;;547.3;355.2;;240.0
2981;180008346803;2018;2;23246260.0;2302602.0;Camocim;2.0;2.0;482.9;582.7;519.1;427.1;320.0
2982;180009103770;2018;2;53006720.0;5300108.0;Brasília;2.0;2.0;433.3;477.6;450.3;388.9;240.0
2983;180008673299;2018;2;13059416.0;1300508.0;Barreirinha;2.0;2.0;458.4;520.4;436.9;399.3;560.0
2984;180008222810;2018;4;35112252.0;3519071.0;Hortolândia;4.0;2.0;404.1;418.9;403.9;493.6;440.0
2985;180008724871;2018;3;15076407.0;1504000.0;Limoeiro do Ajuru;3.0;2.0;459.5;554.5;522.3;386.7;720.0
2986;180008724878;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;412.9;570.1;502.6;503.2;300.0
2987;180008852835;2018;1;;;;;;379.0;496.0;482.9;515.8;340.0
2988;180008446316;2018;2;52022072.0;5201108.0;Anápolis;2.0;2.0;;;;;
2989;180008329306;2018;2;23249676.0;2307700.0;Maranguape;2.0;2.0;417.8;582.7;487.2;580.7;360.0
2990;180008320286;2018;2;23545518.0;2306108.0;Irauçuba;2.0;2.0;397.9;588.4;366.2;434.8;220.0
2991;180008117231;2018;2;23237775.0;2305803.0;Ipu;2.0;2.0;;;;;
2992;180008143769;2018;2;23252626.0;2304251.0;Cruz;2.0;2.0;;;;;
2993;180009370809;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;485.5;479.6;435.3;452.5;220.0
2994;180008226166;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;467.2;511.9;451.1;415.1;580.0
2995;180009000108;2018;2;43056199.0;4307005.0;Erechim;2.0;2.0;439.8;485.9;470.1;477.4;360.0
2996;180008332649;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;396.6;472.6;436.6;511.9;360.0
2997;180008706492;2018;2;23545755.0;2305407.0;Icó;2.0;2.0;413.5;475.9;485.1;427.7;0.0
2998;180008472921;2018;1;17000335.0;1702208.0;Araguatins;1.0;2.0;;;;;
2999;180008218982;2018;1;22142258.0;2202703.0;Cocal;1.0;2.0;558.1;576.5;486.7;476.6;600.0
3000;180009395241;2018;2;43038735.0;4313375.0;Nova Santa Rita;2.0;2.0;;;;;
3001;180008709805;2018;2;21272603.0;2108900.0;Poção de Pedras;2.0;2.0;425.7;537.1;488.6;511.7;540.0
3002;180009200760;2018;2;33518211.0;3304706.0;Santo Antônio de Pádua;2.0;2.0;523.9;619.1;571.5;692.3;700.0
3003;180008797520;2018;2;21261563.0;2111300.0;São Luís;2.0;2.0;485.3;488.5;486.7;617.2;460.0
3004;180009145382;2018;2;23246260.0;2302602.0;Camocim;2.0;2.0;403.2;615.3;550.3;444.4;560.0
3005;180008676637;2018;2;26155567.0;2608750.0;Lagoa Grande;2.0;2.0;407.2;488.1;465.4;440.9;320.0
3006;180008298225;2018;2;51103605.0;5106422.0;Peixoto de Azevedo;2.0;2.0;505.2;420.2;487.3;456.0;520.0
3007;180008270134;2018;2;41359690.0;4120903.0;Quedas do Iguaçu;2.0;2.0;523.8;680.1;646.7;675.4;680.0
3008;180008140226;2018;4;35184974.0;3548906.0;São Carlos;4.0;2.0;446.7;542.5;530.7;469.5;780.0
3009;180009025028;2018;2;50019813.0;5003454.0;Deodápolis;2.0;2.0;505.2;605.7;536.3;581.0;680.0
3010;180008605899;2018;2;23249676.0;2307700.0;Maranguape;2.0;2.0;421.7;588.5;457.5;480.0;600.0
3011;180008353500;2018;1;29327954.0;2931350.0;Teixeira de Freitas;1.0;2.0;491.3;634.0;631.4;711.5;620.0
3012;180008226972;2018;2;33026726.0;3300209.0;Araruama;2.0;2.0;527.1;483.5;378.4;570.7;620.0
3013;180009107157;2018;2;23100575.0;2311306.0;Quixadá;2.0;2.0;;432.2;406.0;;0.0
3014;180008270145;2018;2;15057283.0;1508035.0;Tracuateua;2.0;2.0;466.8;437.9;473.5;499.3;500.0
3015;180008138399;2018;2;21009716.0;2111201.0;São José de Ribamar;2.0;2.0;389.5;466.9;474.5;474.9;580.0
3016;180008546684;2018;2;23545755.0;2305407.0;Icó;2.0;2.0;;;;;
3017;180008549989;2018;2;23236655.0;2304707.0;Granja;2.0;2.0;542.1;586.6;579.1;531.1;640.0
3018;180008336005;2018;2;29470552.0;2914406.0;Iraquara;2.0;2.0;;;;;
3019;180008971767;2018;2;31024163.0;3127602.0;Gouveia;2.0;2.0;575.1;551.3;571.1;534.0;660.0
3020;180008222341;2018;2;23545500.0;2306108.0;Irauçuba;2.0;2.0;;;;;
3021;180008120581;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;386.7;403.3;491.8;430.9;0.0
3022;180009344914;2018;1;32012152.0;3201506.0;Colatina;1.0;2.0;521.5;587.2;595.3;609.2;360.0
3023;180009003469;2018;2;29033047.0;2900207.0;Abaré;2.0;2.0;436.2;536.2;483.2;458.1;580.0
3024;180009257190;2018;2;13038923.0;1300508.0;Barreirinha;2.0;2.0;431.8;457.3;414.8;493.6;520.0
3025;180008873260;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;;;;;
3026;180008197420;2018;2;24055867.0;2403251.0;Parnamirim;2.0;2.0;;;;;
3027;180008956156;2018;2;26036169.0;2611101.0;Petrolina;2.0;2.0;553.8;628.2;597.6;577.2;760.0
3028;180008229569;2018;2;33052808.0;3302502.0;Magé;2.0;2.0;555.2;486.5;423.8;534.5;280.0
3029;180009334396;2018;2;52049841.0;5217302.0;Pirenópolis;2.0;2.0;455.3;499.3;530.1;539.9;440.0
3030;180008181154;2018;2;33014310.0;3304755.0;São Francisco de Itabapoana;2.0;2.0;397.9;611.0;626.7;573.6;680.0
3031;180009195458;2018;2;51049880.0;5104609.0;Itiquira;2.0;2.0;515.3;619.6;561.6;506.1;520.0
3032;180008230344;2018;2;29470552.0;2914406.0;Iraquara;2.0;2.0;401.6;597.4;534.4;442.2;360.0
3033;180008876602;2018;2;31124656.0;3144102.0;Muzambinho;2.0;1.0;442.8;505.7;494.6;405.9;460.0
3034;180009148769;2018;2;23264888.0;2306405.0;Itapipoca;2.0;2.0;406.1;481.4;415.9;482.0;400.0
3035;180008935466;2018;2;23252626.0;2304251.0;Cruz;2.0;2.0;528.4;531.0;510.0;422.2;580.0
3036;180008598223;2018;2;35017887.0;3504107.0;Atibaia;2.0;2.0;381.6;465.3;496.8;468.6;400.0
3037;180009153079;2018;3;15226859.0;1500859.0;Anapu;3.0;2.0;406.8;526.6;429.3;481.0;360.0
3038;180009003497;2018;2;23545755.0;2305407.0;Icó;2.0;2.0;;;;;
3039;180008598234;2018;4;29165245.0;2909802.0;Cruz das Almas;4.0;2.0;374.8;521.7;352.0;431.7;380.0
3040;180009242363;2018;2;23545518.0;2306108.0;Irauçuba;2.0;2.0;;;;;
3041;180009121903;2018;2;26177927.0;2611101.0;Petrolina;2.0;2.0;544.9;624.9;580.7;514.5;620.0
3042;180008273518;2018;2;23462329.0;2306256.0;Itaitinga;2.0;2.0;421.2;492.4;492.0;501.0;280.0
3043;180008879978;2018;2;23249676.0;2307700.0;Maranguape;2.0;2.0;384.3;400.7;475.2;438.8;60.0
3044;180008804224;2018;2;13252208.0;1300607.0;Benjamin Constant;2.0;2.0;448.0;512.1;379.8;485.0;480.0
3045;180008859576;2018;1;32079583.0;3201209.0;Cachoeiro de Itapemirim;1.0;2.0;703.0;714.4;621.5;772.1;840.0
3046;180008197464;2018;1;43051286.0;4308508.0;Frederico Westphalen;1.0;2.0;435.6;561.5;509.3;555.6;360.0
3047;180008609278;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;;;;;
3048;180008900579;2018;1;52070913.0;5205406.0;Ceres;1.0;2.0;595.5;654.4;546.7;565.4;880.0
3049;180009006833;2018;2;23236655.0;2304707.0;Granja;2.0;2.0;413.2;581.1;505.6;540.5;360.0
3050;180009337764;2018;2;31024163.0;3127602.0;Gouveia;2.0;2.0;481.4;594.6;496.2;460.9;680.0
3051;180009260568;2018;1;32012152.0;3201506.0;Colatina;1.0;2.0;481.6;584.3;455.4;434.2;620.0
3052;180009152128;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;424.3;451.3;437.0;495.8;480.0
3053;180008146535;2018;2;53003047.0;5300108.0;Brasília;2.0;2.0;384.4;422.8;338.4;421.7;360.0
3054;180008734974;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;428.6;435.2;523.0;689.9;380.0
3055;180008883363;2018;1;;;;;;541.8;586.5;537.0;634.6;640.0
3056;180008454830;2018;2;29110866.0;2930402.0;Serra Preta;2.0;2.0;488.9;497.2;453.4;481.2;340.0
3057;180009263896;2018;2;23268310.0;2309458.0;Ocara;2.0;2.0;560.5;408.9;452.3;432.2;0.0
3058;180009380837;2018;2;29137900.0;2908408.0;Conceição do Coité;2.0;2.0;521.8;600.0;528.3;560.0;380.0
3059;180009198839;2018;2;33518211.0;3304706.0;Santo Antônio de Pádua;2.0;2.0;373.5;445.6;445.4;410.5;400.0
3060;180008978508;2018;2;23252626.0;2304251.0;Cruz;2.0;2.0;;;;;
3061;180008886733;2018;2;22137181.0;2208403.0;Piripiri;2.0;2.0;519.6;478.7;503.7;469.2;320.0
3062;180008900624;2018;2;23545755.0;2305407.0;Icó;2.0;2.0;394.1;509.8;364.6;471.8;260.0
3063;180008612645;2018;2;29383528.0;2929206.0;São Francisco do Conde;2.0;2.0;509.5;618.2;532.7;555.4;560.0
3064;180009156461;2018;2;33060819.0;3303500.0;Nova Iguaçu;2.0;2.0;;;;;
3065;180009010191;2018;2;33090815.0;3304904.0;São Gonçalo;2.0;2.0;513.0;608.9;533.8;506.9;560.0
3066;180008237061;2018;2;23252472.0;2302800.0;Canindé;2.0;2.0;;;;;
3067;180008686698;2018;2;23545518.0;2306108.0;Irauçuba;2.0;2.0;;533.1;477.8;;240.0
3068;180009263940;2018;2;23545755.0;2305407.0;Icó;2.0;2.0;430.9;593.9;466.4;438.3;0.0
3069;180009245766;2018;1;32033486.0;3204609.0;Santa Teresa;1.0;2.0;593.1;647.0;578.9;651.6;620.0
3070;180009341137;2018;2;26183030.0;2613701.0;São Lourenço da Mata;2.0;2.0;475.1;535.4;463.4;390.8;340.0
3071;180009155498;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;514.8;490.8;442.3;422.8;380.0
3072;180008130626;2018;2;23246642.0;2306504.0;Itapiúna;2.0;2.0;448.2;618.8;514.4;521.0;360.0
3073;180009128617;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;452.7;627.4;575.0;570.9;620.0
3074;180009354969;2018;2;23264888.0;2306405.0;Itapipoca;2.0;2.0;421.9;407.0;423.3;459.2;280.0
3075;180009072648;2018;4;41022858.0;4111605.0;Ivatuba;4.0;2.0;599.2;679.4;677.3;742.1;700.0
3076;180008164820;2018;2;50013149.0;5001904.0;Bataguassu;2.0;2.0;452.5;626.7;546.4;577.6;420.0
3077;180008719913;2018;2;23246618.0;2301000.0;Aquiraz;2.0;2.0;;575.0;557.9;;560.0
3078;180008370259;2018;2;21009678.0;2111201.0;São José de Ribamar;2.0;2.0;503.8;540.4;563.7;466.0;540.0
3079;180008191234;2018;2;41357876.0;4103040.0;Boa Ventura de São Roque;2.0;2.0;509.9;624.1;526.9;567.8;400.0
3080;180008191236;2018;1;31031763.0;3126000.0;Florestal;1.0;2.0;594.7;688.4;587.1;709.2;640.0
3081;180008893457;2018;2;25076590.0;2504009.0;Campina Grande;2.0;2.0;505.1;451.0;500.7;577.0;480.0
3082;180008164830;2018;2;23545500.0;2306108.0;Irauçuba;2.0;2.0;453.3;487.4;387.5;507.1;320.0
3083;180008164832;2018;1;24084328.0;2404705.0;Ipanguaçu;1.0;2.0;476.1;648.1;623.8;542.7;580.0
3084;180009384205;2018;1;;;;;;445.8;594.7;590.8;540.9;480.0
3085;180008888111;2018;2;23236655.0;2304707.0;Granja;2.0;2.0;559.8;645.8;590.1;529.4;700.0
3086;180009267284;2018;2;23249676.0;2307700.0;Maranguape;2.0;2.0;;416.4;420.8;;200.0
3087;180009267288;2018;2;41123174.0;4104253.0;Campo Magro;2.0;2.0;;;;;
3088;180008142567;2018;2;51049880.0;5104609.0;Itiquira;2.0;2.0;555.3;624.8;529.1;469.5;520.0
3089;180008690051;2018;2;23249676.0;2307700.0;Maranguape;2.0;2.0;461.9;551.8;461.8;638.3;580.0
3090;180008896794;2018;2;33045070.0;3302007.0;Itaguaí;2.0;2.0;460.0;625.0;592.1;489.6;620.0
3091;180008690056;2018;1;31242624.0;3144102.0;Muzambinho;1.0;2.0;457.3;635.6;636.5;567.1;820.0
3092;180008148508;2018;2;23252626.0;2304251.0;Cruz;2.0;2.0;;;;;
3093;180008608303;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;478.8;564.2;499.4;442.2;340.0
3094;180008896837;2018;2;23237775.0;2305803.0;Ipu;2.0;2.0;369.7;427.7;432.4;372.9;400.0
3095;180008690068;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;473.4;614.6;582.4;509.4;800.0
3096;180008816000;2018;2;23545518.0;2306108.0;Irauçuba;2.0;2.0;385.8;396.6;513.3;445.1;480.0
3097;180009290761;2018;2;41379667.0;4110102.0;Imbituva;2.0;2.0;587.9;564.0;497.7;551.1;620.0
3098;180008151831;2018;2;35926073.0;3513603.0;Cunha;2.0;2.0;403.9;479.6;392.5;458.9;280.0
3099;180009252462;2018;2;42047358.0;4211801.0;Ouro;2.0;2.0;420.6;477.7;476.1;502.5;580.0
3100;180008153261;2018;2;23545755.0;2305407.0;Icó;2.0;2.0;420.1;479.5;388.4;404.5;280.0
3101;180008760567;2018;1;26094789.0;2616407.0;Vitória de Santo Antão;1.0;2.0;450.0;553.3;479.8;584.7;320.0
3102;180008910695;2018;2;43019242.0;4301602.0;Bagé;2.0;2.0;558.9;628.2;523.8;568.1;340.0
3103;180008745050;2018;2;33052808.0;3302502.0;Magé;2.0;2.0;576.2;675.5;623.2;517.6;820.0
3104;180009081615;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;;;;;
3105;180009081622;2018;2;23236655.0;2304707.0;Granja;2.0;2.0;518.6;626.4;541.1;631.2;660.0
3106;180008137325;2018;1;43145337.0;4319802.0;São Vicente do Sul;1.0;2.0;423.2;521.6;544.4;533.5;620.0
3107;180008243820;2018;2;23246642.0;2306504.0;Itapiúna;2.0;2.0;488.9;597.3;476.8;415.8;340.0
3108;180008965755;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;;503.9;506.4;;440.0
3109;180008952988;2018;2;22137181.0;2208403.0;Piripiri;2.0;2.0;539.8;602.2;505.9;480.0;600.0
3110;180008376998;2018;1;32079583.0;3201209.0;Cachoeiro de Itapemirim;1.0;2.0;631.5;671.2;604.0;760.3;780.0
3111;180009025641;2018;1;51174804.0;5102637.0;Campo Novo do Parecis;1.0;2.0;419.4;505.9;381.4;446.3;420.0
3112;180008330027;2018;2;29425719.0;2923001.0;Nova Viçosa;2.0;2.0;;;;;
3113;180008965781;2018;2;33011095.0;3301009.0;Campos dos Goytacazes;2.0;2.0;;;;;
3114;180008965794;2018;2;27226328.0;2702306.0;Coruripe;2.0;2.0;493.7;604.8;549.5;506.4;820.0
3115;180008361487;2018;2;26177927.0;2611101.0;Petrolina;2.0;2.0;522.1;580.7;573.0;526.5;360.0
3116;180008748406;2018;2;23246324.0;2313401.0;Tianguá;2.0;2.0;463.7;601.8;525.1;549.8;940.0
3117;180008372616;2018;1;31166553.0;3170206.0;Uberlândia;1.0;2.0;553.6;649.4;611.4;414.2;520.0
3118;180008431641;2018;2;23545518.0;2306108.0;Irauçuba;2.0;2.0;547.6;598.5;456.6;541.4;340.0
3119;180008246387;2018;2;53005210.0;5300108.0;Brasília;2.0;2.0;532.2;634.2;540.0;646.1;580.0
3120;180008155194;2018;1;29369100.0;2927903.0;Santa Inês;1.0;2.0;465.6;487.9;441.0;586.4;640.0
3121;180008615028;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;428.2;444.1;419.6;465.1;0.0
3122;180009165580;2018;2;43162525.0;4322400.0;Uruguaiana;2.0;2.0;456.3;409.0;452.7;383.8;540.0
3123;180008696768;2018;2;23545755.0;2305407.0;Icó;2.0;2.0;375.1;426.6;475.4;595.3;280.0
3124;180009020320;2018;2;33097046.0;3301900.0;Itaboraí;2.0;2.0;;;;;
3125;180008161482;2018;2;23545755.0;2305407.0;Icó;2.0;2.0;475.1;496.7;444.0;394.0;0.0
3126;180009365064;2018;2;33011621.0;3301009.0;Campos dos Goytacazes;2.0;2.0;;;;;
3127;180008333390;2018;2;23249676.0;2307700.0;Maranguape;2.0;2.0;425.9;524.3;426.7;429.9;280.0
3128;180008372654;2018;2;35017887.0;3504107.0;Atibaia;2.0;2.0;377.4;593.3;514.7;593.0;360.0
3129;180009365083;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;485.0;581.1;524.7;590.9;320.0
3130;180009213707;2018;2;23252626.0;2304251.0;Cruz;2.0;2.0;575.8;501.5;558.7;519.4;300.0
3131;180008991962;2018;2;35912013.0;3502705.0;Apiaí;2.0;2.0;515.5;631.1;626.0;392.1;560.0
3132;180008158549;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;410.6;465.8;472.6;383.8;380.0
3133;180008249746;2018;2;23246642.0;2306504.0;Itapiúna;2.0;2.0;;;;;
3134;180008326560;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;507.7;580.3;467.8;462.2;0.0
3135;180008922043;2018;2;33045070.0;3302007.0;Itaguaí;2.0;2.0;399.1;464.6;498.0;504.5;340.0
3136;180008629434;2018;1;31166553.0;3170206.0;Uberlândia;1.0;2.0;562.9;604.3;595.1;702.9;800.0
3137;180009213735;2018;2;23249676.0;2307700.0;Maranguape;2.0;2.0;485.0;512.5;525.1;526.0;460.0
3138;180008253078;2018;2;31171026.0;3104908.0;Baependi;2.0;2.0;442.0;643.2;602.7;412.2;480.0
3139;180008111242;2018;2;26179873.0;2601706.0;Belo Jardim;2.0;2.0;386.8;566.2;532.7;600.3;0.0
3140;180008925381;2018;2;23237775.0;2305803.0;Ipu;2.0;2.0;396.9;447.6;459.2;429.1;340.0
3141;180008860243;2018;2;23246260.0;2302602.0;Camocim;2.0;2.0;;;;;
3142;180009168972;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;492.9;438.4;460.5;489.8;500.0
3143;180009173290;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;412.7;599.2;518.0;416.1;600.0
3144;180008153865;2018;1;22310827.0;2211209.0;Uruçuí;1.0;2.0;602.7;518.9;529.1;673.2;800.0
3145;180009088366;2018;2;41114400.0;4121505.0;Rebouças;2.0;2.0;533.1;630.3;617.4;707.6;720.0
3146;180008474973;2018;2;51028662.0;5107958.0;Tangará da Serra;2.0;2.0;;;;;
3147;180009088367;2018;4;31343064.0;3103702.0;Araponga;4.0;2.0;507.7;598.0;494.5;535.4;320.0
3148;180008973286;2018;2;23462329.0;2306256.0;Itaitinga;2.0;2.0;;;;;
3149;180008153881;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;;;;;
3150;180008329921;2018;2;21304009.0;2105351.0;Itaipava do Grajaú;2.0;2.0;454.0;602.5;528.8;562.5;340.0
3151;180009173296;2018;2;23545755.0;2305407.0;Icó;2.0;2.0;394.3;399.8;489.2;406.5;0.0
3152;180009397675;2018;1;31345415.0;3147006.0;Paracatu;1.0;2.0;602.9;669.8;601.4;701.9;720.0
3153;180009218972;2018;2;23545518.0;2306108.0;Irauçuba;2.0;2.0;407.2;476.8;414.3;418.1;240.0
3154;180008368221;2018;2;23564431.0;2305902.0;Ipueiras;2.0;2.0;540.7;623.7;541.5;707.9;640.0
3155;180008329929;2018;2;33041946.0;3303906.0;Petrópolis;2.0;2.0;547.0;529.7;568.9;530.6;700.0
3156;180009304188;2018;2;23246642.0;2306504.0;Itapiúna;2.0;2.0;418.5;534.6;424.7;450.6;260.0
3157;180008770674;2018;2;42008557.0;4202800.0;Braço do Norte;2.0;2.0;458.5;573.2;559.2;542.8;440.0
3158;180008897384;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;471.8;436.9;405.3;405.5;120.0
3159;180008829391;2018;2;21306605.0;2112209.0;Timon;2.0;2.0;434.9;459.8;326.9;484.9;360.0
3160;180008963086;2018;1;22310827.0;2211209.0;Uruçuí;1.0;2.0;617.3;677.1;625.8;632.5;760.0
3161;180008701423;2018;4;35112252.0;3519071.0;Hortolândia;4.0;2.0;624.1;648.8;623.0;700.7;740.0
3162;180009217110;2018;1;21017638.0;2111300.0;São Luís;1.0;2.0;487.6;536.7;542.4;626.4;520.0
3163;180008178338;2018;2;23252626.0;2304251.0;Cruz;2.0;2.0;449.5;663.5;576.4;583.6;580.0
3164;180008159317;2018;1;21017638.0;2111300.0;São Luís;1.0;2.0;495.8;608.6;476.2;499.0;560.0
3165;180008976642;2018;2;23246260.0;2302602.0;Camocim;2.0;2.0;441.1;514.2;473.9;463.5;580.0
3166;180009035742;2018;2;23545755.0;2305407.0;Icó;2.0;2.0;381.6;486.2;395.9;394.1;0.0
3167;180008296902;2018;2;41098463.0;4104451.0;Cantagalo;2.0;2.0;;;;;
3168;180008932146;2018;2;23545500.0;2306108.0;Irauçuba;2.0;2.0;;;;;
3169;180008114621;2018;2;22137181.0;2208403.0;Piripiri;2.0;2.0;483.4;543.3;384.5;408.8;440.0
3170;180008333294;2018;2;23252472.0;2302800.0;Canindé;2.0;2.0;419.2;429.5;408.0;418.2;380.0
3171;180008901640;2018;2;23268310.0;2309458.0;Ocara;2.0;2.0;457.4;485.1;507.8;430.7;580.0
3172;180008935489;2018;2;23252472.0;2302800.0;Canindé;2.0;2.0;;;;;
3173;180008740045;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;438.8;499.7;478.9;437.4;0.0
3174;180009035761;2018;2;23545518.0;2306108.0;Irauçuba;2.0;2.0;426.8;410.4;447.4;519.0;260.0
3175;180008625112;2018;2;35029087.0;3557105.0;Votuporanga;2.0;2.0;407.2;560.2;566.3;446.7;800.0
3176;180009064618;2018;2;35029087.0;3557105.0;Votuporanga;2.0;2.0;502.7;620.4;582.1;457.9;800.0
3177;180008976664;2018;2;35029087.0;3557105.0;Votuporanga;2.0;2.0;564.7;652.2;633.2;701.5;780.0
3178;180008478348;2018;2;23249676.0;2307700.0;Maranguape;2.0;2.0;471.2;460.6;509.9;450.5;580.0
3179;180009350678;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;393.8;487.7;460.8;401.0;160.0
3180;180008740060;2018;2;21259968.0;2100055.0;Açailândia;2.0;2.0;388.7;490.8;405.6;435.0;340.0
3181;180008441726;2018;2;35922559.0;3530201.0;Mirante do Paranapanema;2.0;2.0;526.7;641.8;572.5;621.4;600.0
3182;180008901669;2018;1;26034280.0;2611101.0;Petrolina;1.0;2.0;388.8;560.2;471.8;514.2;280.0
3183;180008880014;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;447.9;417.8;486.7;520.2;500.0
3184;180008211413;2018;2;41097564.0;4123857.0;Santa Maria do Oeste;2.0;2.0;427.5;447.2;525.0;460.3;480.0
3185;180008115005;2018;2;27040348.0;2707701.0;Rio Largo;2.0;2.0;451.7;619.4;518.8;576.5;380.0
3186;180008109078;2018;2;26035073.0;2611101.0;Petrolina;2.0;2.0;430.8;565.4;405.0;534.3;560.0
3187;180009269270;2018;2;26058758.0;2610905.0;Pesqueira;2.0;2.0;511.6;614.7;596.1;585.1;620.0
3188;180009269271;2018;2;29441919.0;2925956.0;Rafael Jambeiro;2.0;2.0;394.3;415.5;445.1;393.8;460.0
3189;180008481675;2018;1;50082850.0;5006606.0;Ponta Porã;1.0;2.0;597.0;671.3;604.5;475.2;700.0
3190;180008880027;2018;4;29165245.0;2909802.0;Cruz das Almas;4.0;2.0;474.8;586.9;570.4;603.6;520.0
3191;180008636170;2018;2;23249676.0;2307700.0;Maranguape;2.0;2.0;410.6;446.5;421.0;452.0;260.0
3192;180009287445;2018;4;42223202.0;4201307.0;Araquari;4.0;2.0;564.7;651.5;642.1;584.0;640.0
3193;180008328935;2018;1;32079583.0;3201209.0;Cachoeiro de Itapemirim;1.0;2.0;701.9;730.4;632.0;791.8;940.0
3194;180009179041;2018;2;21306605.0;2112209.0;Timon;2.0;2.0;448.1;560.6;519.9;435.0;500.0
3195;180008117033;2018;2;24077879.0;2403608.0;Extremoz;2.0;2.0;529.7;522.9;506.6;510.2;620.0
3196;180009179046;2018;2;23252626.0;2304251.0;Cruz;2.0;2.0;526.9;495.9;397.4;397.9;460.0
3197;180008980022;2018;2;43093795.0;4311775.0;Maquiné;2.0;2.0;592.6;629.7;525.1;499.5;580.0
3198;180008303558;2018;2;23545755.0;2305407.0;Icó;2.0;2.0;390.1;591.6;573.1;394.7;320.0
3199;180009129554;2018;2;35048215.0;3502705.0;Apiaí;2.0;2.0;483.7;662.1;636.9;493.1;640.0
3200;180009005344;2018;2;23246642.0;2306504.0;Itapiúna;2.0;2.0;470.2;519.3;533.9;445.3;440.0
